customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Customer_Segment
132,2019-01-27,YYC-NW,3,0.05,180.16,2019-01-27,2024-09-13,Calgary NW,False,17,1146.49,67.44,3,True,Rude Staff,3.06,110,17,1146.49,4,3,3,433,Loyal Customers (Trung thành)
133,2024-08-04,YYC-DT,19,0.42,53.02,2024-08-04,2024-11-25,Calgary Downtown,False,7,303.52,43.36,20,False,,4.11,37,7,303.52,5,1,1,511,Potential Loyalists (Tiềm năng)
134,2021-01-21,YYC-NW,10,0.54,83.55,2021-01-21,2024-05-25,Calgary NW,False,32,2457.31,76.79,8,False,,3.98,221,32,2457.31,4,4,4,444,Elite Shoppers (VVIP)
135,2023-03-31,ONLINE,17,0.32,142.79,2023-03-31,2023-09-12,Online,True,27,2027.65,75.1,9,False,,4.13,477,27,2027.65,3,3,4,334,Loyal Customers (Trung thành)
136,2023-08-17,YYC-DT,19,0.26,148.88,2023-08-17,2023-12-13,Calgary Downtown,False,27,2296.7,85.06,21,True,Website Issue,3.6,385,27,2296.7,3,3,4,334,Loyal Customers (Trung thành)
137,2021-03-18,YYC-SE,10,0.11,34.5,2021-03-18,2023-07-10,Calgary SE,False,38,3060.97,80.55,11,True,Late Delivery,2.7,541,38,3060.97,2,4,5,245,At Risk (Nguy cơ rời bỏ)
138,2022-11-10,YYC-SE,19,0.15,221.14,2022-11-10,2023-09-08,Calgary SE,False,40,2662.32,66.56,20,True,Rude Staff,3.4,481,40,2662.32,3,4,4,344,Loyal Customers (Trung thành)
139,2023-02-01,YYC-DT,11,0.03,125.45,2023-02-01,2024-09-16,Calgary Downtown,False,16,421.95,26.37,11,False,,3.94,107,16,421.95,5,3,2,532,Loyal Customers (Trung thành)
140,2021-03-31,ONLINE,15,0.27,205.44,2021-03-31,2024-12-12,Online,False,40,1470.53,36.76,16,False,,3.92,20,40,1470.53,5,4,3,543,Loyal Customers (Trung thành)
141,2022-06-29,YYC-DT,19,0.22,204.14,2022-06-29,2023-06-16,Calgary Downtown,False,36,1149.19,31.92,17,True,Website Issue,2.83,565,36,1149.19,2,4,3,243,At Risk (Nguy cơ rời bỏ)
142,2019-08-03,YYC-DT,2,0.23,160.67,2019-08-03,2022-09-27,Calgary Downtown,False,8,413.43,51.68,2,True,Late Delivery,3.41,827,8,413.43,2,2,2,222,Need Attention (Cần chú ý)
143,2024-03-24,YYC-NW,6,0.33,51.4,2024-03-24,2024-11-22,Calgary NW,False,4,241.45,60.36,7,True,Damaged Book,3.29,40,4,241.45,5,1,1,511,Potential Loyalists (Tiềm năng)
144,2023-07-07,YYC-DT,9,0.57,137.24,2023-07-07,2024-02-07,Calgary Downtown,False,10,614.33,61.43,10,False,,4.03,329,10,614.33,3,2,2,322,Need Attention (Cần chú ý)
145,2021-06-14,YYC-DT,19,0.15,170.83,2021-06-14,2023-10-30,Calgary Downtown,False,66,4290.36,65.01,16,False,,3.65,429,66,4290.36,3,5,5,355,Loyal Customers (Trung thành)
146,2023-08-30,YYC-DT,16,0.09,71.83,2023-08-30,2024-10-09,Calgary Downtown,False,23,1157.53,50.33,15,True,Billing Error,3.27,84,23,1157.53,5,3,3,533,Loyal Customers (Trung thành)
147,2019-12-30,YYC-SE,8,0.13,182.34,2019-12-30,2023-08-18,Calgary SE,True,35,1271.87,36.34,6,False,,4.58,502,35,1271.87,3,4,3,343,Loyal Customers (Trung thành)
148,2021-11-08,YYC-SE,4,0.38,235.09,2021-11-08,2022-03-08,Calgary SE,False,9,537.43,59.71,3,False,,4.02,1030,9,537.43,1,2,2,122,Hibernating (Ngủ đông)
149,2022-09-11,YYC-NW,13,0.04,95.52,2022-09-11,2023-07-01,Calgary NW,False,21,1896.35,90.3,15,False,,3.76,550,21,1896.35,2,3,4,234,At Risk (Nguy cơ rời bỏ)
150,2023-08-05,YYC-NW,8,0.09,324.84,2023-08-05,2024-03-05,Calgary NW,False,9,654.01,72.67,8,True,Damaged Book,3.44,302,9,654.01,3,2,2,322,Need Attention (Cần chú ý)
151,2020-11-18,YYC-NW,16,0.33,303.03,2020-11-18,2023-01-27,Calgary NW,False,61,2040.18,33.45,12,False,,3.91,705,61,2040.18,2,5,4,254,At Risk (Nguy cơ rời bỏ)
152,2022-01-09,ONLINE,15,0.16,69.38,2022-01-09,2022-08-01,Online,False,46,2574.63,55.97,8,False,,3.55,884,46,2574.63,2,4,4,244,At Risk (Nguy cơ rời bỏ)
153,2022-02-26,YYC-NW,12,0.15,230.77,2022-02-26,2023-10-12,Calgary NW,False,36,3270.13,90.84,8,True,Billing Error,3.27,447,36,3270.13,3,4,5,345,Loyal Customers (Trung thành)
154,2022-03-28,YYC-DT,15,0.38,102.3,2022-03-28,2023-05-19,Calgary Downtown,False,38,2084.81,54.86,8,True,Late Delivery,3.97,593,38,2084.81,2,4,4,244,At Risk (Nguy cơ rời bỏ)
155,2019-09-30,YYC-NW,2,0.53,198.91,2019-09-30,2024-03-30,Calgary NW,True,7,540.6,77.23,2,False,,4.45,277,7,540.6,3,1,2,312,Need Attention (Cần chú ý)
156,2023-12-11,YYC-DT,18,0.11,205.79,2023-12-11,2024-08-23,Calgary Downtown,False,17,1534.7,90.28,12,True,Rude Staff,2.83,131,17,1534.7,4,3,3,433,Loyal Customers (Trung thành)
157,2023-11-19,ONLINE,19,0.65,72.29,2023-11-19,2024-12-03,Online,False,22,696.71,31.67,13,False,,4.18,29,22,696.71,5,3,2,532,Loyal Customers (Trung thành)
158,2021-04-28,YYC-DT,18,0.49,480.23,2021-04-28,2022-01-15,Calgary Downtown,False,52,2966.7,57.05,20,False,,4.23,1082,52,2966.7,1,5,5,155,At Risk (Nguy cơ rời bỏ)
159,2023-12-22,ONLINE,17,0.15,288.1,2023-12-22,2024-05-10,Online,True,18,486.49,27.03,11,False,,4.3,236,18,486.49,4,3,2,432,Loyal Customers (Trung thành)
160,2022-03-04,YYC-NW,10,0.16,123.6,2022-03-04,2024-02-17,Calgary NW,False,25,944.58,37.78,6,False,,3.94,319,25,944.58,3,3,3,333,Loyal Customers (Trung thành)
161,2020-08-29,YYC-SE,12,0.33,52.08,2020-08-29,2022-11-03,Calgary SE,True,43,1197.02,27.84,13,False,,4.21,790,43,1197.02,2,4,3,243,At Risk (Nguy cơ rời bỏ)
162,2019-02-17,YYC-NW,19,0.36,111.86,2019-02-17,2024-12-03,Calgary NW,False,86,4894.48,56.91,12,False,,4.03,29,86,4894.48,5,5,5,555,Elite Shoppers (VVIP)
163,2022-12-26,YYC-DT,14,0.82,298.22,2022-12-26,2024-04-18,Calgary Downtown,False,25,971.43,38.86,12,True,Late Delivery,3.1,258,25,971.43,4,3,3,433,Loyal Customers (Trung thành)
164,2021-08-10,YYC-DT,4,0.08,170.3,2021-08-10,2022-10-10,Calgary Downtown,True,12,615.97,51.33,2,False,,4.51,814,12,615.97,2,2,2,222,Need Attention (Cần chú ý)
165,2019-08-28,YYC-DT,3,0.4,470.43,2019-08-28,2022-05-29,Calgary Downtown,False,11,367.26,33.39,3,True,Rude Staff,3.46,948,11,367.26,1,2,1,121,Hibernating (Ngủ đông)
166,2020-08-30,YYC-DT,9,0.33,17.07,2020-08-30,2023-02-03,Calgary Downtown,False,40,2020.31,50.51,8,False,,4.02,698,40,2020.31,2,4,4,244,At Risk (Nguy cơ rời bỏ)
167,2019-05-21,YYC-SE,10,0.38,74.09,2019-05-21,2022-05-18,Calgary SE,True,44,3377.11,76.75,10,False,,4.42,959,44,3377.11,1,4,5,145,At Risk (Nguy cơ rời bỏ)
168,2024-08-22,YYC-DT,4,0.33,216.01,2024-08-22,2024-12-17,Calgary Downtown,False,1,27.7,27.7,4,False,,3.54,15,1,27.7,5,1,1,511,Potential Loyalists (Tiềm năng)
169,2019-04-16,YYC-DT,7,0.45,41.11,2019-04-16,2023-04-12,Calgary Downtown,True,36,1507.22,41.87,8,False,,4.77,630,36,1507.22,2,4,3,243,At Risk (Nguy cơ rời bỏ)
170,2022-12-02,YYC-DT,10,0.33,335.16,2022-12-02,2024-02-07,Calgary Downtown,False,15,1030.63,68.71,5,False,,3.87,329,15,1030.63,3,2,3,323,Need Attention (Cần chú ý)
171,2023-11-07,YYC-NW,17,0.28,113.74,2023-11-07,2024-06-30,Calgary NW,True,19,1159.36,61.02,13,False,,4.81,185,19,1159.36,4,3,3,433,Loyal Customers (Trung thành)
172,2024-01-27,ONLINE,16,0.38,123.52,2024-01-27,2024-12-23,Online,False,15,1325.57,88.37,19,True,Damaged Book,3.1,9,15,1325.57,5,2,3,523,Potential Loyalists (Tiềm năng)
173,2023-01-07,YYC-SE,2,0.49,130.31,2023-01-07,2023-12-27,Calgary SE,False,2,167.46,83.73,1,False,,4.4,371,2,167.46,3,1,1,311,Need Attention (Cần chú ý)
174,2023-07-10,YYC-DT,4,0.26,207.35,2023-07-10,2024-11-12,Calgary Downtown,False,4,370.24,92.56,4,True,Rude Staff,3.07,50,4,370.24,5,1,1,511,Potential Loyalists (Tiềm năng)
175,2020-07-25,ONLINE,7,0.39,69.6,2020-07-25,2021-12-28,Online,False,31,2098.42,67.69,8,True,Damaged Book,3.01,1100,31,2098.42,1,4,4,144,At Risk (Nguy cơ rời bỏ)
176,2024-12-07,YYC-NW,11,0.52,95.19,2024-12-07,2024-07-11,Calgary NW,False,2,180.7,90.35,9,False,,4.22,174,2,180.7,4,1,1,411,Potential Loyalists (Tiềm năng)
177,2022-05-27,YYC-NW,12,0.08,203.64,2022-05-27,2023-10-01,Calgary NW,True,33,879.56,26.65,9,False,,4.22,458,33,879.56,3,4,3,343,Loyal Customers (Trung thành)
178,2024-02-26,YYC-DT,18,0.1,150.29,2024-02-26,2024-08-01,Calgary Downtown,True,12,926.61,77.22,20,False,,4.49,153,12,926.61,4,2,3,423,Potential Loyalists (Tiềm năng)
179,2020-10-29,YYC-NW,7,0.36,141.88,2020-10-29,2021-12-25,Calgary NW,False,25,1821.87,72.87,6,False,,3.54,1103,25,1821.87,1,3,4,134,At Risk (Nguy cơ rời bỏ)
180,2019-12-07,YYC-DT,11,0.43,162.2,2019-12-07,2021-05-25,Calgary Downtown,False,42,2682.19,63.86,7,True,Website Issue,3.85,1317,42,2682.19,1,4,4,144,At Risk (Nguy cơ rời bỏ)
181,2022-07-23,YYC-DT,6,0.26,169.43,2022-07-23,2022-12-27,Calgary Downtown,False,11,517.63,47.06,3,False,,3.83,736,11,517.63,2,2,2,222,Need Attention (Cần chú ý)
182,2020-03-30,YYC-SE,2,0.25,225.36,2020-03-30,2023-01-01,Calgary SE,False,8,245.06,30.63,2,False,,3.92,731,8,245.06,2,2,1,221,Need Attention (Cần chú ý)
183,2020-12-03,YYC-DT,15,0.2,79.59,2020-12-03,2024-10-29,Calgary Downtown,False,45,4233.24,94.07,13,False,,4.15,64,45,4233.24,5,4,5,545,Elite Shoppers (VVIP)
184,2019-12-01,YYC-SE,12,0.16,151.65,2019-12-01,2024-04-12,Calgary SE,False,58,5146.18,88.73,7,False,,4.12,264,58,5146.18,4,5,5,455,Elite Shoppers (VVIP)
185,2022-02-26,YYC-SE,19,0.08,200.57,2022-02-26,2023-07-15,Calgary SE,False,43,3249.21,75.56,12,False,,4.05,536,43,3249.21,2,4,5,245,At Risk (Nguy cơ rời bỏ)
186,2023-11-23,YYC-DT,19,0.31,96.8,2023-11-23,2024-04-30,Calgary Downtown,False,22,1652.45,75.11,19,False,,4.03,246,22,1652.45,4,3,4,434,Loyal Customers (Trung thành)
187,2019-06-05,YYC-SE,3,0.39,205.88,2019-06-05,2020-04-15,Calgary SE,False,14,645.54,46.11,3,False,,4.35,1722,14,645.54,1,2,2,122,Hibernating (Ngủ đông)
188,2021-08-10,YYC-NW,12,0.38,211.45,2021-08-10,2024-10-19,Calgary NW,True,39,2608.09,66.87,9,True,Late Delivery,3.6,74,39,2608.09,5,4,4,544,Elite Shoppers (VVIP)
189,2021-08-03,YYC-SE,2,0.08,94.35,2021-08-03,2022-07-26,Calgary SE,False,6,182.94,30.49,2,False,,4.12,890,6,182.94,2,1,1,211,Need Attention (Cần chú ý)
190,2023-10-12,YYC-SE,12,0.24,149.72,2023-10-12,2024-05-27,Calgary SE,False,13,1068.67,82.21,13,False,,3.68,219,13,1068.67,4,2,3,423,Potential Loyalists (Tiềm năng)
191,2019-11-06,YYC-SE,10,0.44,11.99,2019-11-06,2020-05-03,Calgary SE,False,53,2313.2,43.65,10,False,,3.64,1704,53,2313.2,1,5,4,154,At Risk (Nguy cơ rời bỏ)
192,2019-02-02,YYC-DT,17,0.3,123.4,2019-02-02,2019-06-15,Calgary Downtown,True,90,7135.68,79.29,18,False,,4.37,2027,90,7135.68,1,5,5,155,At Risk (Nguy cơ rời bỏ)
193,2022-06-23,YYC-DT,19,0.5,96.98,2022-06-23,2023-05-12,Calgary Downtown,True,36,3072.8,85.36,19,False,,4.44,600,36,3072.8,2,4,5,245,At Risk (Nguy cơ rời bỏ)
194,2020-11-26,YYC-DT,5,0.21,22.34,2020-11-26,2022-10-15,Calgary Downtown,False,21,983.66,46.84,5,True,Damaged Book,3.81,809,21,983.66,2,3,3,233,At Risk (Nguy cơ rời bỏ)
195,2022-07-01,YYC-DT,2,0.46,325.88,2022-07-01,2024-01-25,Calgary Downtown,False,4,180.62,45.16,2,False,,3.76,342,4,180.62,3,1,1,311,Need Attention (Cần chú ý)
196,2024-10-27,YYC-NW,11,0.14,249.74,2024-10-27,2024-02-02,Calgary NW,False,2,93.0,46.5,13,False,,4.3,334,2,93.0,3,1,1,311,Need Attention (Cần chú ý)
197,2019-03-04,YYC-NW,6,0.19,180.85,2019-03-04,2023-11-26,Calgary NW,False,31,1587.17,51.2,4,False,,4.36,402,31,1587.17,3,4,4,344,Loyal Customers (Trung thành)
198,2023-11-05,YYC-SE,2,0.27,93.96,2023-11-05,2024-12-07,Calgary SE,False,1,85.13,85.13,2,False,,4.39,25,1,85.13,5,1,1,511,Potential Loyalists (Tiềm năng)
199,2019-07-24,YYC-SE,14,0.28,66.51,2019-07-24,2021-03-01,Calgary SE,False,60,3247.13,54.12,8,True,Late Delivery,3.47,1402,60,3247.13,1,5,5,155,At Risk (Nguy cơ rời bỏ)
200,2022-07-24,YYC-DT,19,0.25,85.63,2022-07-24,2024-02-08,Calgary Downtown,False,48,2592.26,54.01,10,True,Rude Staff,2.82,328,48,2592.26,3,5,4,354,Loyal Customers (Trung thành)
201,2019-04-07,YYC-DT,8,0.11,144.59,2019-04-07,2023-03-31,Calgary Downtown,False,32,1202.56,37.58,9,True,Damaged Book,3.03,642,32,1202.56,2,4,3,243,At Risk (Nguy cơ rời bỏ)
202,2022-07-02,YYC-NW,11,0.16,292.82,2022-07-02,2023-09-30,Calgary NW,False,25,1118.05,44.72,11,False,,3.84,459,25,1118.05,3,3,3,333,Loyal Customers (Trung thành)
203,2023-10-17,YYC-SE,12,0.03,51.71,2023-10-17,2024-07-03,Calgary SE,True,11,634.61,57.69,7,True,Damaged Book,4.23,182,11,634.61,4,2,2,422,Potential Loyalists (Tiềm năng)
204,2021-05-03,YYC-DT,4,0.13,125.04,2021-05-03,2022-06-12,Calgary Downtown,True,11,324.99,29.54,2,False,,4.58,934,11,324.99,1,2,1,121,Hibernating (Ngủ đông)
205,2020-09-22,YYC-DT,4,0.31,296.32,2020-09-22,2021-02-13,Calgary Downtown,False,15,696.5,46.43,3,False,,3.93,1418,15,696.5,1,2,2,122,Hibernating (Ngủ đông)
206,2022-02-23,YYC-NW,14,0.72,24.87,2022-02-23,2023-07-05,Calgary NW,False,34,2181.4,64.16,16,False,,4.0,546,34,2181.4,2,4,4,244,At Risk (Nguy cơ rời bỏ)
207,2019-12-10,ONLINE,19,0.18,56.03,2019-12-10,2021-04-22,Online,False,86,4215.23,49.01,19,True,Billing Error,3.7,1350,86,4215.23,1,5,5,155,At Risk (Nguy cơ rời bỏ)
208,2023-06-06,YYC-DT,6,0.23,180.96,2023-06-06,2024-11-30,Calgary Downtown,False,8,398.03,49.75,3,False,,3.7,32,8,398.03,5,2,2,522,Potential Loyalists (Tiềm năng)
209,2024-04-30,YYC-NW,7,0.06,106.49,2024-04-30,2024-12-05,Calgary NW,False,4,137.65,34.41,4,False,,4.28,27,4,137.65,5,1,1,511,Potential Loyalists (Tiềm năng)
210,2024-01-13,YYC-NW,9,0.29,148.94,2024-01-13,2024-08-25,Calgary NW,False,8,244.87,30.61,5,False,,4.1,129,8,244.87,4,2,1,421,Potential Loyalists (Tiềm năng)
211,2020-05-29,YYC-NW,7,0.14,47.62,2020-05-29,2020-10-18,Calgary NW,False,34,2197.01,64.62,7,False,,3.8,1536,34,2197.01,1,4,4,144,At Risk (Nguy cơ rời bỏ)
212,2021-11-02,YYC-NW,3,0.34,287.18,2021-11-02,2022-07-01,Calgary NW,False,7,606.33,86.62,2,False,,4.48,915,7,606.33,1,1,2,112,Hibernating (Ngủ đông)
213,2020-02-04,YYC-DT,13,0.46,226.93,2020-02-04,2024-04-13,Calgary Downtown,False,63,2550.59,40.49,9,False,,3.74,263,63,2550.59,4,5,4,454,Elite Shoppers (VVIP)
214,2024-08-12,YYC-NW,6,0.16,148.76,2024-08-12,2024-12-15,Calgary NW,False,2,106.24,53.12,4,True,Late Delivery,3.49,17,2,106.24,5,1,1,511,Potential Loyalists (Tiềm năng)
215,2020-09-14,YYC-NW,3,0.74,93.81,2020-09-14,2023-04-12,Calgary NW,False,13,530.57,40.81,2,True,Website Issue,3.49,630,13,530.57,2,2,2,222,Need Attention (Cần chú ý)
216,2024-08-13,YYC-SE,3,0.34,139.34,2024-08-13,2024-12-14,Calgary SE,False,0,0.0,0.0,2,False,,3.98,18,0,0.0,5,1,1,511,Potential Loyalists (Tiềm năng)
217,2021-08-02,YYC-NW,5,0.23,209.54,2021-08-02,2023-12-23,Calgary NW,False,17,1367.1,80.42,4,False,,3.71,375,17,1367.1,3,3,3,333,Loyal Customers (Trung thành)
218,2024-10-30,YYC-SE,6,0.17,186.76,2024-10-30,2024-08-06,Calgary SE,False,1,58.02,58.02,4,False,,4.27,148,1,58.02,4,1,1,411,Potential Loyalists (Tiềm năng)
219,2024-03-04,YYC-DT,6,0.37,78.12,2024-03-04,2024-10-02,Calgary Downtown,False,4,193.38,48.34,4,False,,4.0,91,4,193.38,5,1,1,511,Potential Loyalists (Tiềm năng)
220,2022-09-30,YYC-NW,15,0.11,60.53,2022-09-30,2024-11-28,Calgary NW,False,33,3014.82,91.36,8,False,,4.81,34,33,3014.82,5,4,5,545,Elite Shoppers (VVIP)
221,2020-08-13,YYC-NW,2,0.15,80.2,2020-08-13,2024-07-28,Calgary NW,False,6,459.98,76.66,1,False,,3.58,157,6,459.98,4,1,2,412,Potential Loyalists (Tiềm năng)
222,2024-08-12,YYC-NW,9,0.28,160.29,2024-08-12,2024-11-20,Calgary NW,False,3,199.76,66.59,6,True,Rude Staff,3.5,42,3,199.76,5,1,1,511,Potential Loyalists (Tiềm năng)
223,2024-11-29,YYC-DT,5,0.52,306.36,2024-11-29,2024-02-07,Calgary Downtown,True,1,69.96,69.96,3,False,,4.42,329,1,69.96,3,1,1,311,Need Attention (Cần chú ý)
224,2021-10-28,YYC-DT,2,0.03,141.64,2021-10-28,2023-09-25,Calgary Downtown,False,5,193.6,38.72,2,False,,3.77,464,5,193.6,3,1,1,311,Need Attention (Cần chú ý)
225,2024-10-01,YYC-SE,4,0.11,95.73,2024-10-01,2024-10-22,Calgary SE,False,1,54.42,54.42,3,False,,4.53,71,1,54.42,5,1,1,511,Potential Loyalists (Tiềm năng)
226,2022-11-21,YYC-DT,11,0.37,218.45,2022-11-21,2024-09-19,Calgary Downtown,True,18,1524.36,84.69,8,False,,4.52,104,18,1524.36,5,3,3,533,Loyal Customers (Trung thành)
227,2024-06-06,YYC-SE,11,0.37,301.68,2024-06-06,2024-09-29,Calgary SE,False,4,357.94,89.48,8,True,Damaged Book,3.67,94,4,357.94,5,1,1,511,Potential Loyalists (Tiềm năng)
228,2020-01-07,YYC-DT,7,0.26,465.34,2020-01-07,2023-06-14,Calgary Downtown,False,32,1046.47,32.7,4,False,,4.35,567,32,1046.47,2,4,3,243,At Risk (Nguy cơ rời bỏ)
229,2019-05-13,YYC-DT,11,0.32,187.82,2019-05-13,2020-04-23,Calgary Downtown,False,46,1213.51,26.38,11,True,Billing Error,3.49,1714,46,1213.51,1,4,3,143,At Risk (Nguy cơ rời bỏ)
230,2023-06-16,YYC-NW,2,0.12,219.02,2023-06-16,2024-08-30,Calgary NW,False,3,174.48,58.16,2,False,,4.47,124,3,174.48,4,1,1,411,Potential Loyalists (Tiềm năng)
231,2023-08-10,ONLINE,3,0.11,70.18,2023-08-10,2024-12-03,Online,False,4,172.11,43.03,2,False,,4.11,29,4,172.11,5,1,1,511,Potential Loyalists (Tiềm năng)
232,2019-01-03,YYC-DT,13,0.28,172.55,2019-01-03,2019-12-25,Calgary Downtown,False,64,3667.23,57.3,12,False,,4.59,1834,64,3667.23,1,5,5,155,At Risk (Nguy cơ rời bỏ)
233,2022-07-04,YYC-NW,3,0.13,69.07,2022-07-04,2023-01-26,Calgary NW,False,5,372.74,74.55,2,False,,3.81,706,5,372.74,2,1,1,211,Need Attention (Cần chú ý)
234,2019-05-07,YYC-SE,19,0.03,94.64,2019-05-07,2024-04-01,Calgary SE,False,106,4416.52,41.67,12,False,,3.62,275,106,4416.52,3,5,5,355,Loyal Customers (Trung thành)
235,2021-01-15,YYC-SE,7,0.19,89.6,2021-01-15,2022-08-27,Calgary SE,False,24,1734.69,72.28,6,False,,3.83,858,24,1734.69,2,3,4,234,At Risk (Nguy cơ rời bỏ)
236,2021-05-04,YYC-SE,3,0.22,133.58,2021-05-04,2021-08-30,Calgary SE,True,11,870.63,79.15,2,False,,4.4,1220,11,870.63,1,2,3,123,Hibernating (Ngủ đông)
237,2024-04-19,ONLINE,9,0.28,51.84,2024-04-19,2024-11-02,Online,False,6,531.43,88.57,9,True,Billing Error,3.04,60,6,531.43,5,1,2,512,Potential Loyalists (Tiềm năng)
238,2023-09-06,YYC-DT,12,0.13,210.06,2023-09-06,2024-01-08,Calgary Downtown,False,11,436.1,39.65,8,False,,4.39,359,11,436.1,3,2,2,322,Need Attention (Cần chú ý)
239,2022-07-30,YYC-NW,16,0.51,88.07,2022-07-30,2024-11-11,Calgary NW,True,34,2516.32,74.01,18,False,,4.35,51,34,2516.32,5,4,4,544,Elite Shoppers (VVIP)
240,2021-08-21,ONLINE,5,0.2,118.44,2021-08-21,2023-07-14,Online,True,14,1143.96,81.71,5,False,,4.01,537,14,1143.96,2,2,3,223,Need Attention (Cần chú ý)
241,2020-02-04,YYC-NW,9,0.12,56.48,2020-02-04,2023-08-20,Calgary NW,False,43,2907.08,67.61,6,False,,3.29,500,43,2907.08,3,4,5,345,Loyal Customers (Trung thành)
242,2020-06-19,YYC-NW,16,0.12,588.31,2020-06-19,2021-11-15,Calgary NW,False,56,2046.7,36.55,17,False,,4.14,1143,56,2046.7,1,5,4,154,At Risk (Nguy cơ rời bỏ)
243,2024-01-10,YYC-SE,6,0.08,193.21,2024-01-10,2024-06-19,Calgary SE,True,5,318.24,63.65,4,False,,4.28,196,5,318.24,4,1,1,411,Potential Loyalists (Tiềm năng)
244,2019-01-16,YYC-DT,9,0.31,219.35,2019-01-16,2019-07-24,Calgary Downtown,True,58,4339.74,74.82,5,False,,4.35,1988,58,4339.74,1,5,5,155,At Risk (Nguy cơ rời bỏ)
245,2023-09-21,YYC-DT,19,0.31,93.12,2023-09-21,2024-06-12,Calgary Downtown,False,19,931.39,49.02,23,False,,4.26,203,19,931.39,4,3,3,433,Loyal Customers (Trung thành)
246,2019-08-13,YYC-SE,15,0.31,127.35,2019-08-13,2024-03-25,Calgary SE,True,58,4799.87,82.76,13,False,,4.51,282,58,4799.87,3,5,5,355,Loyal Customers (Trung thành)
247,2019-03-24,YYC-SE,17,0.62,36.17,2019-03-24,2022-02-19,Calgary SE,True,91,8101.52,89.03,16,False,,4.57,1047,91,8101.52,1,5,5,155,At Risk (Nguy cơ rời bỏ)
248,2024-04-20,YYC-DT,13,0.31,211.53,2024-04-20,2024-09-11,Calgary Downtown,False,7,250.17,35.74,10,False,,4.48,112,7,250.17,4,1,1,411,Potential Loyalists (Tiềm năng)
249,2023-10-20,YYC-DT,11,0.36,67.93,2023-10-20,2024-10-02,Calgary Downtown,False,14,792.35,56.6,12,False,,3.57,91,14,792.35,5,2,2,522,Potential Loyalists (Tiềm năng)
250,2022-12-31,YYC-NW,12,0.23,125.14,2022-12-31,2024-11-27,Calgary NW,False,21,1697.61,80.84,8,False,,4.1,35,21,1697.61,5,3,4,534,Loyal Customers (Trung thành)
251,2024-08-14,YYC-SE,17,0.63,339.13,2024-08-14,2024-12-24,Calgary SE,False,5,255.57,51.11,19,False,,3.97,8,5,255.57,5,1,1,511,Potential Loyalists (Tiềm năng)
252,2024-02-21,YYC-DT,7,0.28,67.83,2024-02-21,2024-09-21,Calgary Downtown,False,5,398.97,79.79,8,False,,3.72,102,5,398.97,5,1,2,512,Potential Loyalists (Tiềm năng)
253,2021-06-17,YYC-NW,18,0.22,155.63,2021-06-17,2021-11-18,Calgary NW,True,59,4709.3,79.82,14,False,,4.75,1140,59,4709.3,1,5,5,155,At Risk (Nguy cơ rời bỏ)
254,2020-11-01,YYC-NW,7,0.25,88.82,2020-11-01,2024-02-11,Calgary NW,False,27,1950.55,72.24,7,False,,4.12,325,27,1950.55,3,3,4,334,Loyal Customers (Trung thành)
255,2022-07-11,YYC-SE,16,0.45,27.88,2022-07-11,2024-11-11,Calgary SE,True,42,2768.08,65.91,10,False,,4.87,51,42,2768.08,5,4,4,544,Elite Shoppers (VVIP)
256,2019-11-19,YYC-DT,11,0.19,124.81,2019-11-19,2021-01-03,Calgary Downtown,False,45,3930.92,87.35,9,False,,4.06,1459,45,3930.92,1,4,5,145,At Risk (Nguy cơ rời bỏ)
257,2021-03-29,YYC-SE,9,0.66,30.97,2021-03-29,2022-11-25,Calgary SE,True,35,2682.5,76.64,9,False,,4.83,768,35,2682.5,2,4,4,244,At Risk (Nguy cơ rời bỏ)
258,2019-05-13,ONLINE,11,0.44,92.79,2019-05-13,2021-06-28,Online,True,54,2154.82,39.9,13,False,,4.66,1283,54,2154.82,1,5,4,154,At Risk (Nguy cơ rời bỏ)
259,2019-12-26,YYC-DT,18,0.05,210.73,2019-12-26,2021-08-15,Calgary Downtown,False,80,5077.75,63.47,16,False,,3.59,1235,80,5077.75,1,5,5,155,At Risk (Nguy cơ rời bỏ)
260,2019-04-28,YYC-NW,9,0.4,302.62,2019-04-28,2021-12-06,Calgary NW,False,41,1596.41,38.94,7,False,,3.68,1122,41,1596.41,1,4,4,144,At Risk (Nguy cơ rời bỏ)
261,2019-10-02,YYC-NW,7,0.22,217.56,2019-10-02,2023-02-18,Calgary NW,False,36,3160.72,87.8,4,True,Damaged Book,3.37,683,36,3160.72,2,4,5,245,At Risk (Nguy cơ rời bỏ)
262,2024-06-30,YYC-NW,11,0.06,254.39,2024-06-30,2024-12-14,Calgary NW,False,5,220.76,44.15,7,False,,4.24,18,5,220.76,5,1,1,511,Potential Loyalists (Tiềm năng)
263,2021-03-04,YYC-NW,7,0.64,66.71,2021-03-04,2022-03-12,Calgary NW,False,24,893.66,37.24,8,True,Late Delivery,3.38,1026,24,893.66,1,3,3,133,At Risk (Nguy cơ rời bỏ)
264,2024-04-05,YYC-DT,10,0.52,148.35,2024-04-05,2024-11-17,Calgary Downtown,False,5,258.09,51.62,8,False,,4.1,45,5,258.09,5,1,1,511,Potential Loyalists (Tiềm năng)
